zpid,bathrooms,bedrooms,daysOnZillow,lastSoldPrice,livingArea (sqft),lotSize,priceHistory/0/price,priceHistory/2/price,yearBuilt,zestimate
53822985,2,2,209,591000,2067,4791,591000,525000,1923,646300
53822975,1,4,209,635000,3236,7405,635000,530000,1912,694400
2077641968,2,3,209,501500,2352,3920,501500,525000,1907,548400
53926656,2,3,214,503000,1896,4791,503000,479900,1927,551100
53923355,2,3,217,620222,2595,4791,620222,620000,1926,680000
53956365,2,3,217,625000,2319,4791,625000,605000,1929,685300
53849751,2,3,220,490000,1134,6534,490000,439000,1975,537800
53847304,1,3,220,485000,3120,6098,485000,495000,1934,597900
53822968,2,4,223,632500,2754,4791,632500,649900,1911,694900
53967515,2,4,223,525000,2284,5000,525000,545000,1911,576800
53891380,3,5,227,549000,2360,5227,549000,549000,1930,603900
53946304,2,5,227,630000,2248,4791,630000,629900,1924,693100
53929807,3,4,228,590000,3646,11325,590000,599900,1938,649300
53892253,1,3,231,496100,2066,4791,496100,479000,1913,546500
53874158,2,3,234,519500,2044,4791,519500,499500,1911,572800
53967512,1,3,234,493500,2472,4791,493500,450000,1924,544200
53946615,3,3,235,650000,2967,4791,650000,549900,1917,717000
53821191,2,3,237,525000,2094,2613,525000,520000,1911,579500
53872834,2,4,138,640000,2854,5227,640000,649000,1950,679600
53882794,3,4,139,475600,1874,2613,475600,489000,1911,505200
53838493,2,3,238,611500,2667,4356,611500,625000,1941,675200
53902711,1.5,3,139,580000,1844,6500,580000,,1942,616100
53992689,1,3,243,535000,1949,6969,535000,485000,1948,591600
53912854,2,3,140,633000,1800,6534,633000,619000,1910,672700
53927802,2,3,243,525000,2616,18295,525000,450000,1960,580600
53902245,1,3,140,530000,2128,4791,530000,489000,1951,563300
53927767,3,4,244,515000,2399,11325,515000,499000,1956,569700
53847355,2,5,143,625000,3387,4791,625000,639000,1908,665100
53946270,1,2,244,502000,1807,4791,502000,499900,1914,555300
53830090,2,3,143,600000,1505,4791,600000,525000,1963,638500
53895759,3,3,245,595000,2111,5227,595000,515000,1906,658400
123703869,3,3,146,600000,1697,2613,600000,574900,2015,639300
53965649,2,3,245,525000,1953,4791,525000,499000,1927,580900
53952380,2.5,3,150,500000,1809,5600,500000,158500,1950,533700
53918882,2,3,150,625000,2650,3484,625000,645000,1913,667200
53994613,3,5,248,549900,2876,10018,549900,549900,1960,609000
53914841,1,3,248,500000,1962,4356,500000,499000,1926,553800
53849753,2,3,248,500000,1512,4791,500000,485000,1975,553800
53851375,2,4,150,570000,2476,4791,570000,479950,1890,755500
53916077,1,3,248,540396,2304,3484,540396,525000,1928,598500
53868960,3,4,248,637500,2703,7405,637500,654990,1960,706100
53817288,3,4,248,625000,4302,9147,625000,624900,1964,692200
53927945,3,4,249,536000,2730,16988,536000,525000,1949,593800
53892935,1,3,151,525000,2934,3484,525000,549000,1910,560700
53962755,3,4,252,557000,2163,4791,557000,564000,1930,617700
53965742,2,3,151,601000,2080,4791,601000,575000,1926,641800
53820130,2,3,138,522000,1762,5662,522000,495000,1930,554300
53853408,3,4,154,650000,2054,4791,650000,650000,2014,695100
53917610,3,5,252,629900,4308,7405,629900,629900,1969,698500
53990152,2,3,256,500000,2790,6098,500000,515000,1945,601300
300098772,4,3,139,524900,1796,1742,524900,524900,2020,557600
53853376,2,4,159,564000,1800,4791,564000,550000,1909,604500
53895641,2,3,258,510000,2128,5227,510000,474900,1902,566600
176565501,3,5,159,641700,2474,4791,641700,645000,1912,688800
53864259,2,3,160,600000,1764,4791,600000,519000,1948,643400
53815955,4,4,143,555000,3071,16117,555000,559900,1926,590600
53917591,3,4,258,483000,3178,7840,483000,485000,1970,568600
53838889,2,3,160,576500,2152,5227,576500,587000,1945,618200
53965650,2,3,259,524000,2817,4791,524000,529900,1923,582400
121951153,3,3,165,620000,1935,3049,620000,550000,2014,666400
53892329,2,3,262,489000,2157,5227,489000,499999,1904,544000
53912835,1,3,166,542500,2415,6098,542500,539900,1907,583300
53901129,2,3,143,506000,1293,3920,506000,445000,1901,538500
53897018,1,2,166,526500,2130,3484,526500,465000,1922,566100
53874268,2,3,262,650000,2734,4791,650000,675000,1924,723100
53856915,1,2,167,575000,2160,3484,575000,499900,1914,618600
53441714,2,4,263,493300,1976,4791,493300,489900,1921,548900
53876588,2,3,168,580000,2242,2613,580000,565000,1909,672500
53839136,3,4,143,650000,2144,8712,650000,599000,1957,691700
53882797,2,3,171,510000,2602,3920,510000,525000,1910,549700
53891277,2,2,266,500000,2902,4791,500000,449000,1909,556900
70512469,3,4,144,527000,1771,4356,527000,525000,2006,558400
53874551,2,3,171,519000,1682,4356,519000,519000,1956,559400
53816297,2,3,269,495000,2142,4791,495000,485000,1946,551800
53909377,2,2,173,565000,2066,5662,565000,565000,1926,609500
53969374,2,2,144,541000,1512,6098,541000,519900,1950,576000
53931624,2,3,174,476000,2450,7840,476000,423500,1939,513700
53882287,3,4,269,590000,3283,23522,590000,649950,1942,657700
53964043,1,2,174,560000,988,3049,560000,525000,1892,604400
53908994,2,3,269,575000,2036,3049,575000,575000,1934,641000
53870413,2,2,178,510000,1564,3049,510000,499900,1896,551300
54003664,1,3,144,506000,930,6969,506000,465000,1954,538700
53893316,2,3,269,485000,2034,7405,485000,490000,1910,490003
53848142,2,3,269,525000,2142,4356,525000,495000,1918,585300
53831376,2,3,180,507000,1580,5227,507000,499000,1981,548400
53900981,1,2,146,500000,2022,3920,500000,469950,1929,532800
53920177,3,3,270,580000,2436,3484,580000,580000,1920,646800
53869729,2,3,180,563000,2644,7405,563000,599900,1915,688400
176565481,3,3,271,515000,1837,2613,515000,499999,2016,574400
53893088,1,3,181,512000,1742,4791,512000,525000,1926,554100
53913808,1,4,150,552000,2680,5227,552000,499900,1907,589200
53816295,4,4,272,607500,3064,5227,607500,620000,1931,677800
53902689,1,2,182,476000,888,4791,476000,359900,1962,515300
53987552,3,5,150,650000,3600,9150,650000,,1957,693900
53836093,2,3,185,599000,2122,2613,599000,599000,1908,649200
53822861,1,3,279,535000,1727,4791,535000,510000,1925,598100
89193697,4,4,185,572500,1717,2613,572500,550000,2009,620500
53876164,2,2,283,480000,1352,4791,480000,425000,1922,537200
53979818,1,2,187,560000,1714,4791,560000,525000,1945,607400
119264100,3,3,151,647500,2084,4356,647500,590000,2013,691500
53816904,1,3,187,510000,1748,4356,510000,499950,1932,632100
176565992,3,4,152,585000,2184,3920,585000,549900,2016,625000
53941533,2,5,188,520000,2784,3920,520000,525000,1915,564200
53822890,2,4,284,500000,1992,4791,500000,410000,1914,559800
53966013,2,3,284,645000,2272,9147,645000,640000,1924,722100
53954343,2,2,192,565000,2086,3049,565000,525000,1925,619400
54001738,2,3,153,590000,2358,6534,590000,569000,1928,630700
53940686,3,3,192,500000,2042,4791,500000,500000,1904,543300
53874160,2,4,290,575000,3335,4791,575000,549000,1912,644800
53920723,2,2,192,539900,1443,4791,539900,539900,1927,586700
53917633,3,4,290,486000,2039,7405,486000,449900,1969,545000
248436692,5,,154,525000,2544,6720,525000,150000,1979,561400
88963721,3,4,132,590000,1860,2613,590000,599900,2009,624900
53816227,3,3,292,533750,1710,6098,533750,539900,1954,598900
53919360,2,6,133,560000,2190,3920,560000,549000,1904,594400
53843866,2,3,194,593000,2420,6098,593000,569000,1952,644900
53849798,1,3,154,637000,1064,6098,637000,580000,1956,681200
53916276,2,3,292,489000,2082,4791,489000,499900,1909,548700
53858462,3,2,136,603000,1860,4000,603000,,1909,639700
53991687,1,3,195,490000,1645,4791,490000,497500,1928,533100
53844120,2,3,195,635000,1974,4791,2450,2650,1922,690800
119075688,3,3,136,602500,2005,2613,602500,609000,2014,639200
53846699,2,3,293,625000,2705,5227,625000,624900,1914,701500
119196236,3,3,157,610000,2396,2613,610000,599000,2013,653200
53980164,2,3,195,480000,1050,3920,480000,438500,1979,523600
53879341,1,2,136,506714,907,5000,506714,2325,1923,537600
53946321,1,2,298,501500,2486,4791,501500,470000,1916,586400
53892972,2,4,199,650000,4203,10018,650000,799000,1908,983100
53917249,1,3,136,590000,1909,3049,590000,519900,1904,625900
53965614,2,3,298,525000,1758,4791,525000,499900,1929,590100
53833980,2,3,199,620000,2587,4791,620000,597500,1927,675500
53860102,4,5,159,601500,2684,7405,601500,599900,1972,644700
53879668,1,2,136,575000,1752,4356,575000,549000,1939,610000
53892487,2,3,299,490000,1603,4791,490000,450000,1956,550900
72256717,2,2,202,553000,1330,1306,553000,525000,2007,603200
53919913,3,3,137,580000,2234,1742,580000,575000,1912,615600
53816105,3,4,159,600000,2154,4791,600000,549900,1960,643100
53923399,3,3,299,615000,2162,5662,615000,599900,1942,691500
53907161,2,3,203,625000,2200,3484,625000,559000,1911,682000
53903823,1,3,137,600000,2317,5227,600000,509900,1937,636800
53859550,4,4,299,525000,4322,16552,525000,525000,1965,590300
108707690,2,3,203,515000,2488,4791,515000,,1928,562000
2089074170,4,6,160,526000,2241,6969,526000,519000,1910,564100
53955599,2,3,209,631000,1478,4791,631000,539000,1910,690000
53884879,1,3,138,530000,1464,3920,530000,449900,1917,562800
53946564,2,5,300,545000,1951,5227,545000,540000,1914,612900
53822322,2,3,209,600000,2605,4791,600000,585000,1914,656100
300098155,,,139,565000,,2125,565000,,,600200
119258342,3,3,171,525000,1710,2613,525000,525000,2018,565800
53816300,2,3,304,490000,2183,5227,490000,459000,1927,551700
53826441,1,2,209,477000,1284,2500,477000,,1913,521600
88964939,3,3,140,601000,1528,3484,601000,595000,2009,638700
53989206,1,3,214,540000,2466,3484,540000,550000,1914,591500
53941406,3,4,171,615000,2478,6969,615000,549000,1954,662800
53891298,2,3,304,600000,2052,4791,600000,575000,1912,675600
53921923,1,2,140,484000,1080,5000,484000,,1912,560300
53992085,2,4,215,621950,2448,3920,621950,595000,1902,681500
122286815,3,4,305,650000,2161,2613,650000,650000,2016,732100
53867791,2,3,216,629000,2862,5662,629000,629000,1941,689400
53854894,3,5,173,582000,2118,4791,582000,575000,1907,627800
53958521,2,3,217,477000,1724,3920,477000,435000,1914,523000
53901266,1,3,308,579000,2446,4791,579000,539000,1934,652700
53867826,2,4,220,555000,1808,3920,555000,499000,1953,609100
53864978,3,4,175,533000,2488,4791,533000,538000,1910,575500
53827785,1,3,313,547000,2257,5662,547000,489000,1912,617500
124247269,3,3,146,639000,1948,1306,639000,645000,2016,680900
53814731,2,3,221,575000,2128,4791,575000,549000,1908,631300
53823112,1,3,315,536000,2047,4791,536000,499900,1910,605500
53888713,2,3,147,500000,2362,5000,500000,397000,1909,533000
53980063,1,3,221,620000,1622,3484,620000,595000,1910,680700
53967568,3,3,318,490000,2561,4791,490000,469950,1911,554000
53836199,3,3,223,500000,2286,3920,500000,465000,1898,549300
53907325,3,2,126,500000,2822,3386,500000,310727,1906,528200
53894771,3,3,150,630000,3171,10454,630000,585000,1953,672500
53848560,4,4,175,620000,3098,30927,620000,,1949,677200
53894037,2,4,227,590000,2094,2613,590000,2699,1890,649100
53949342,1,3,319,580000,2392,4791,580000,569000,1960,655900
53843068,2,4,150,508000,1728,5227,508000,499900,1948,542300
53877382,2,4,126,646500,3166,4791,646500,599000,1910,682900
53945179,2,4,227,610000,1870,5000,610000,630000,1908,671100
53872521,1,2,129,585000,1896,4356,585000,540000,1911,618800
53895813,2,3,325,540000,1604,5227,540000,519000,1925,611800
53949299,2,4,178,600000,2392,6098,600000,549900,1929,648600
53948914,2,4,129,593000,2720,4791,593000,499950,1920,627200
53901669,4,5,325,570000,2732,5662,570000,549900,1947,645700
53979777,1,4,228,605000,2011,4356,605000,574000,1945,665800
53958722,1,3,325,535000,2292,4791,535000,485000,1926,606100
53823669,2,2,228,510000,1528,4791,510000,475000,1927,561200
53854893,2,3,178,600000,2343,4791,600000,599900,1904,648600
54001578,2,4,229,574500,2212,5662,574500,565000,1959,632400
53817239,3,5,326,555000,2742,9400,555000,,1965,628900
53964321,2,3,131,634000,2404,3484,634000,634950,1906,671200
53860765,2,3,178,605000,2440,8712,605000,500000,1906,654000
53956385,2,3,329,580000,2904,3920,580000,575000,1950,657800
53968251,1.5,3,234,500000,1700,5950,500000,315000,1920,551300
53978545,1,2,150,540000,1552,2613,540000,450000,1912,576400
53822844,2,4,329,630000,3056,4791,630000,639900,1914,714600
53886966,1,3,132,625000,1683,4791,625000,565000,1925,661900
53937628,2,4,179,599400,2408,6098,599400,568000,1943,648200
53998441,2,4,234,590500,3002,8276,590500,599000,1912,791900
53986497,1,2,150,500000,966,4791,500000,460000,1939,533700
53817294,3,4,332,508000,3114,9147,508000,523900,1963,576700
53873623,2,4,150,600000,2181,6098,600000,600000,1950,640500
53823222,2,3,333,500000,1618,4791,500000,499900,1923,567800
53944747,1,2,136,488000,1280,1395,488000,414950,1914,517700
53918084,1,2,234,510000,1364,3049,510000,450000,1928,562400
53849746,2,2,334,575000,2280,7840,575000,595000,1954,653100
248438568,3,3,192,550000,2292,3049,550000,549900,2018,597700
53872372,3,4,151,495000,1888,3484,495000,500000,1925,528600
53889430,2,3,235,552000,1824,4791,552000,529700,1928,608900
53821315,1,2,136,567000,2355,3484,567000,500000,1907,601500
53916398,2,3,339,590000,1981,4791,590000,500000,1907,671100
53811585,2,4,235,525000,2304,6534,525000,529900,1938,579100
53986531,2,3,152,545000,1856,5000,545000,117500,1915,582300
53839217,2,5,192,490000,2552,6969,490000,490000,1956,532500
53874170,3,3,341,581000,2464,5662,581000,549000,1967,661300
53893127,2,3,235,601000,1550,4791,601000,549000,1923,662900
53869592,2,4,152,636000,2471,3920,636000,639900,1937,679500
53994661,2,3,343,635000,2314,15245,635000,650000,1889,723200
53985876,2,3,143,613000,1623,5227,613000,599900,1924,652300
53874597,2,3,235,605000,2862,4356,605000,599900,1914,686500
53889726,1,4,194,490000,1418,4479,490000,,1927,532900
53843093,1,2,152,480000,1728,5662,480000,479500,1948,512900
53941541,2,3,237,525000,2920,3484,525000,525000,1915,579500
53995160,2,3,343,650000,2869,10890,650000,650000,1947,740300
53816924,2,2,238,550000,1876,2178,550000,525000,1910,607300
53844656,3,4,153,650000,2337,4791,650000,650000,1928,694800
53912529,2,3,199,479000,1297,6098,479000,465000,1955,521900
53963665,2,3,145,610000,2329,3484,610000,599900,1908,649700
53960361,1,2,154,505000,1587,17859,505000,525000,1925,540100
53946573,1,2,346,550000,1310,5000,550000,,1912,626900
53838269,2,3,238,599900,2437,3920,599900,599900,1924,662400
53987611,3,6,244,649900,3062,4791,649900,350000,1912,718900
53945645,2,3,199,497500,2372,8712,497500,509900,1909,542000
53965546,1,4,347,565000,2898,4791,565000,569900,1924,644200
53946385,3,4,150,527500,2952,4791,527500,499900,1911,563100
53993833,2,3,157,530000,1280,4791,530000,449000,1980,567600
53979680,2,2,244,500000,2248,3920,500000,465000,1906,553100
53813237,2,3,157,645000,2190,4791,645000,575000,1913,690700
53948917,1,4,150,625000,1808,5000,625000,519900,1920,667200
53964892,3,5,356,539000,2775,8712,539000,539000,1957,616200
53892884,1,2,246,530000,1613,4791,530000,499900,1900,587700
53926498,2,4,215,554500,2135,4791,554500,500000,1927,607600
53862163,1,3,157,600000,2552,4791,600000,485000,1929,642500
53934795,1,3,151,579000,1461,2178,579000,498000,1890,618400
53869897,1,3,248,607000,2684,4791,607000,560000,1925,672300
53925348,2,4,357,510000,1560,3920,510000,525000,1927,583200
53940479,1,3,248,622000,2132,5662,622000,620000,1892,688900
53898026,2,2,157,529500,1934,8680,529500,,1952,696900
53951615,3,4,151,615000,2105,4356,615000,599000,1906,656800
53818789,3,3,215,520000,2419,6100,520000,499000,1954,569800
53892232,1,3,360,480000,1958,4791,480000,475000,1951,549400
53978388,2,3,248,509000,2276,6098,509000,530000,1894,563700
53858565,1,1,157,480700,1364,3484,480700,375000,1923,514800
53947480,1,2,153,480000,1192,4791,480000,425000,1922,513100
53912433,1,3,217,557775,1836,11470,557775,,1928,611600
53814710,2,5,248,500000,2624,4791,500000,500000,1908,553800
53891221,2,5,360,500000,2348,5227,500000,475000,1915,572300
53993275,1,3,154,642000,2064,4356,642000,575000,1909,686600
53908962,2,4,220,487000,2184,7840,487000,449000,1906,534500
53947023,2,3,157,557150,2358,6969,557150,599000,1942,799200
53891284,3,3,360,640000,2446,4791,640000,599900,1926,731000
53998453,2,3,248,607500,2240,4791,607500,399900,1937,672800
53852741,1,2,157,525000,2084,3920,525000,319900,1894,562200
53858161,2,3,158,550000,1296,4791,550000,549900,1924,589300
53965898,2,4,361,580000,2186,4356,580000,580000,1962,664000
53823624,2,3,249,582500,2836,5227,582500,579862,1942,645400
53900978,3,3,220,575000,1994,3920,575000,525000,1906,631100
112542396,3,3,159,650000,2204,2613,650000,599000,2012,696700
53900199,2,3,157,555000,2630,6098,555000,595000,1924,594300
53823249,2,2,361,545000,2300,4791,545000,525000,1940,623900
53903551,1,2,157,550000,1556,6098,550000,381000,1919,589000
53874300,1,2,364,557500,1068,4791,557500,397900,1961,638800
53910521,2,3,250,642000,2188,4356,642000,577500,1929,695600
119270672,3,4,220,565000,3061,8712,565000,565000,2015,620100
88959852,3,3,159,497000,1599,2178,497000,499990,2010,532700
124247357,3,3,158,550000,1792,2613,550000,575000,2016,589300
54001646,2,3,251,510000,2340,5227,510000,479900,1957,565400
53976917,2,3,159,565000,2160,4791,565000,450000,1908,664700
53949343,2,2,364,572000,2694,4791,572000,549900,1906,655400
54000916,3,5,221,510000,1997,9147,510000,425000,1988,559900
53869725,2,3,251,590000,2368,3920,590000,595000,1919,654100
53879317,2,3,164,572000,2025,7500,572000,529000,1907,1001700
53874280,2,5,364,557500,2194,4791,557500,574999,1929,638800
53971261,2,5,251,602550,2548,10018,602550,675000,1912,668000
53835507,1,3,160,550000,2748,4791,550000,629900,1909,589800
53817631,3,3,164,500000,1684,3049,500000,499999,1995,537200
53875623,3,5,222,605000,2163,5662,605000,599900,1951,664400
53979746,1,2,255,500000,2610,3920,500000,349900,1912,555000
53962747,2,3,364,615000,2370,4791,615000,599000,1938,704700
53988735,2,3,165,615000,2561,4791,615000,560000,1929,661000
53886912,2,3,160,600000,2716,4791,600000,620000,1942,770700
53909943,2,4,255,599900,2236,3484,599900,599900,1928,665900
53974552,2,4,222,488000,1478,3920,488000,424900,1908,535900
53929314,2,4,164,597000,2381,3484,597000,599000,1909,641400
53979898,1,2,255,545000,2158,6534,545000,549900,1949,604900
248437797,1,,26,580000,934,5000,580000,123240,1923,585700
53817641,2,4,165,525000,2048,4356,525000,450000,1907,564300
53964038,2,3,255,585000,2401,3049,585000,585000,1903,649300
53899255,1,3,164,500000,1709,5000,500000,,1937,537200
53960712,1,3,228,527000,2088,6534,527000,499000,1924,579900
53879563,1,3,166,488250,1050,4791,488250,425000,1965,526900
53991542,2,2,256,515000,2100,8712,515000,469000,1950,571800
53847734,2,3,164,570000,1832,2613,570000,544000,1904,612400
53830138,2,3,256,525000,1200,4791,525000,525000,1950,582900
53945967,2,3,171,615000,1912,4791,615000,575000,1907,662800
53842445,1,2,231,480000,2179,4900,480000,469900,1926,528700
53954337,2,4,256,650000,2856,3484,650000,650000,1912,795600
53993517,2,5,168,574900,3620,7405,574900,574900,1912,618800
79894288,4,5,234,499900,2702,5227,499900,499900,2008,551200
53933719,3,3,171,477000,1848,4791,477000,475000,1977,514100
53821644,3,4,175,620000,3144,5000,620000,,1912,1000400
53954310,2,3,262,540000,2366,2613,540000,550000,1911,600700
53816103,2,3,235,525000,2448,5227,525000,425000,1960,579100
53938582,2,7,171,560000,2088,6534,560000,574900,1924,603500
53812953,3,4,180,582000,2663,3049,582000,599000,1902,629600
53997604,2,3,262,633500,2285,5662,633500,650000,1929,704700
53813203,2,3,172,539000,1806,2613,539000,539000,1912,581200
87758447,4,4,238,630000,3796,6534,630000,649900,2009,695600
53909934,1,2,262,492000,1523,3920,492000,450000,1955,547300
53887957,2,3,174,575000,1461,4791,575000,549900,1926,620600
53853395,1,3,262,500000,1816,4791,500000,449500,1926,556200
53906741,1,3,175,549000,3020,5227,549000,539000,1906,592800
53900582,2,4,187,578500,2476,4791,578500,575000,1929,627400
